,orig_plate,orig_row,orig_col,orig_col_row,keio_name,genotype,new_plate,new_row,new_col,new_col_row
2355,29,G,3,"['G', 3]",JW4363,creD,27,C,4,"['C', 4]"
2356,29,G,4,"['G', 4]",JW0868,aat,27,C,5,"['C', 5]"
2357,29,G,5,"['G', 5]",JW1753,selD,27,C,7,"['C', 7]"
2358,29,G,6,"['G', 6]",JW2471,hyfF,27,C,8,"['C', 8]"
2359,29,G,7,"['G', 7]",JW2303,hisP,27,C,9,"['C', 9]"
2360,29,G,8,"['G', 8]",JW2409,ptsI,27,C,10,"['C', 10]"
2361,29,G,9,"['G', 9]",JW2482,uraA,27,C,12,"['C', 12]"
2362,29,G,10,"['G', 10]",JW2710,ygbN,27,D,1,"['D', 1]"
2363,29,G,11,"['G', 11]",JW2901,cmtB,27,D,2,"['D', 2]"
2364,29,G,12,"['G', 12]",JW3107,agaB,27,D,3,"['D', 3]"
2365,29,H,2,"['H', 2]",JW4201,mgtA,27,D,4,"['D', 4]"
2366,29,H,3,"['H', 3]",JW0024,ileS,27,D,5,"['D', 5]"
2367,29,H,4,"['H', 4]",JW0936,rmf,27,D,6,"['D', 6]"
2368,29,H,5,"['H', 5]",JW1811,rrmA,27,D,7,"['D', 7]"
2369,29,H,6,"['H', 6]",JW2472,hyfG,27,D,8,"['D', 8]"
2370,29,H,7,"['H', 7]",JW2306,hisJ,27,D,9,"['D', 9]"
2371,29,H,8,"['H', 8]",JW2410,crr,27,D,10,"['D', 10]"
2372,29,H,9,"['H', 9]",JW2530,yphD,27,D,11,"['D', 11]"
2373,29,H,10,"['H', 10]",JW2760,gudP,27,D,12,"['D', 12]"
2374,29,H,11,"['H', 11]",JW2955,pitB,27,E,1,"['E', 1]"
2375,29,H,12,"['H', 12]",JW3108,agaC,27,E,2,"['E', 2]"
2376,30,A,1,"['A', 1]",JW3110,agaI,27,E,3,"['E', 3]"
2377,30,A,2,"['A', 2]",JW3251,trkA,27,E,4,"['E', 4]"
2378,30,A,3,"['A', 3]",JW3416,ugpE,27,E,5,"['E', 5]"
2379,30,A,4,"['A', 4]",JW3443,nikC,27,E,6,"['E', 6]"
2380,30,A,5,"['A', 5]",JW3512,dppB,27,E,7,"['E', 7]"
2381,30,A,6,"['A', 6]",JW0033,caiF,27,E,8,"['E', 8]"
2382,30,A,7,"['A', 7]",JW0418,cyoE,27,E,9,"['E', 9]"
2383,30,A,8,"['A', 8]",JW0919,ssuA,27,E,10,"['E', 10]"
2384,30,A,9,"['A', 9]",JW1302,ycjM,27,E,11,"['E', 11]"
2385,30,A,10,"['A', 10]",JW1833,exoX,27,E,12,"['E', 12]"
2386,30,A,11,"['A', 11]",JW1934,fliR,27,F,1,"['F', 1]"
2387,30,A,12,"['A', 12]",JW2263,elaC,27,F,2,"['F', 2]"
2388,30,B,1,"['B', 1]",JW3130,mtr,27,F,3,"['F', 3]"
2389,30,B,2,"['B', 2]",JW3252,mscL,27,F,4,"['F', 4]"
2390,30,B,3,"['B', 3]",JW3417,ugpA,27,F,5,"['F', 5]"
2391,30,B,4,"['B', 4]",JW3444,nikD,27,F,6,"['F', 6]"
2392,30,B,5,"['B', 5]",JW3538,xylF,27,F,7,"['F', 7]"
2393,30,B,6,"['B', 6]",JW0067,tbpA,27,F,8,"['F', 8]"
2394,30,B,7,"['B', 7]",JW0499,ybbW,27,F,9,"['F', 9]"
2395,30,B,8,"['B', 8]",JW1039,msyB,27,F,10,"['F', 10]"
2396,30,B,9,"['B', 9]",JW1322,mppA,27,F,11,"['F', 11]"
2397,30,B,10,"['B', 10]",JW1861,torZ,27,F,12,"['F', 12]"
2398,30,B,11,"['B', 11]",JW1993,sbcB,27,G,1,"['G', 1]"
2399,30,B,12,"['B', 12]",JW2345,intS,27,G,2,"['G', 2]"
2400,30,C,1,"['C', 1]",JW3162,yrbF,27,G,3,"['G', 3]"
2401,30,C,2,"['C', 2]",JW3298,bfr,27,G,4,"['G', 4]"
2402,30,C,3,"['C', 3]",JW3418,ugpB,27,G,5,"['G', 5]"
2403,30,C,4,"['C', 4]",JW3445,nikE,27,G,6,"['G', 6]"
2404,30,C,5,"['C', 5]",JW3539,xylG,27,G,7,"['G', 7]"
2405,30,C,6,"['C', 6]",JW0076,ilvI,27,G,8,"['G', 8]"
2406,30,C,7,"['C', 7]",JW0597,dsbG,27,G,9,"['G', 9]"
2407,30,C,8,"['C', 8]",JW1111,potB,27,G,10,"['G', 10]"
2408,30,C,9,"['C', 9]",JW1380,feaB,27,G,11,"['G', 11]"
2409,30,C,10,"['C', 10]",JW1863,cutC,27,G,12,"['G', 12]"
2410,30,C,11,"['C', 11]",JW2004,hisB,27,H,2,"['H', 2]"
2411,30,C,12,"['C', 12]",JW2375,ddg,27,H,3,"['H', 3]"
2412,30,D,1,"['D', 1]",JW3168,yhbG,27,H,4,"['H', 4]"
2413,30,D,2,"['D', 2]",JW3313,kefB,27,H,5,"['H', 5]"
2414,30,D,3,"['D', 3]",JW3420,livG,27,H,6,"['H', 6]"
2415,30,D,5,"['D', 5]",JW3540,xylH,27,H,7,"['H', 7]"
2416,30,D,7,"['D', 7]",JW0608,citE,27,H,8,"['H', 8]"
2417,30,D,8,"['D', 8]",JW1119,trmU,27,H,9,"['H', 9]"
2418,30,D,10,"['D', 10]",JW1870,cheZ,27,H,10,"['H', 10]"
2419,30,D,11,"['D', 11]",JW2006,hisA,27,H,11,"['H', 11]"
2420,30,D,12,"['D', 12]",JW2416,cysW,27,H,12,"['H', 12]"
2421,30,E,1,"['E', 1]",JW3171,ptsN,28,A,1,"['A', 1]"
2422,30,E,2,"['E', 2]",JW3315,yheS,28,A,2,"['A', 2]"
2423,30,E,3,"['E', 3]",JW3421,livM,28,A,3,"['A', 3]"
2424,30,E,4,"['E', 4]",JW3496,dctA,28,A,4,"['A', 4]"
2425,30,E,5,"['E', 5]",JW3573,mtlA,28,A,5,"['A', 5]"
2426,30,E,6,"['E', 6]",JW0254,afuC,28,A,6,"['A', 6]"
2427,30,E,7,"['E', 7]",JW0610,citC,28,A,7,"['A', 7]"
2428,30,E,8,"['E', 8]",JW1144,pin,28,A,8,"['A', 8]"
2429,30,E,9,"['E', 9]",JW1420,mdoD,28,A,9,"['A', 9]"
2430,30,E,10,"['E', 10]",JW1887,araH,28,A,10,"['A', 10]"
2431,30,E,11,"['E', 11]",JW2100,mrp,28,A,11,"['A', 11]"
2432,30,E,12,"['E', 12]",JW2434,eutB,28,A,12,"['A', 12]"
2433,30,F,1,"['F', 1]",JW3173,npr,28,B,1,"['B', 1]"
2434,30,F,2,"['F', 2]",JW3371,feoA,28,B,2,"['B', 2]"
2435,30,F,3,"['F', 3]",JW3422,livH,28,B,3,"['B', 3]"
2436,30,F,4,"['F', 4]",JW3509,dppF,28,B,4,"['B', 4]"
2437,30,F,5,"['F', 5]",JW3628,gltS,28,B,5,"['B', 5]"
2438,30,F,6,"['F', 6]",JW0340,mhpC,28,B,6,"['B', 6]"
2439,30,F,7,"['F', 7]",JW0743,modF,28,B,7,"['B', 7]"
2440,30,F,8,"['F', 8]",JW1254,trpC,28,B,8,"['B', 8]"
2441,30,F,9,"['F', 9]",JW5907,yncB,28,B,9,"['B', 9]"
2442,30,F,10,"['F', 10]",JW1898,uvrC,28,B,10,"['B', 10]"
2443,30,F,11,"['F', 11]",JW2240,yfaV,28,B,11,"['B', 11]"
2444,30,F,12,"['F', 12]",JW2437,eutG,28,B,12,"['B', 12]"
2445,30,G,1,"['G', 1]",JW3196,dcuD,28,C,1,"['C', 1]"
2446,30,G,2,"['G', 2]",JW3372,feoB,28,C,2,"['C', 2]"
2447,30,G,3,"['G', 3]",JW3423,livK,28,C,3,"['C', 3]"
2448,30,G,4,"['G', 4]",JW3510,dppD,28,C,4,"['C', 4]"
2449,30,G,5,"['G', 5]",JW3629,yicE,28,C,5,"['C', 5]"
2450,30,G,6,"['G', 6]",JW0357,tauA,28,C,6,"['C', 6]"
2451,30,G,7,"['G', 7]",JW0780,ybiH,28,C,7,"['C', 7]"
2452,30,G,8,"['G', 8]",JW1289,puuP,28,C,8,"['C', 8]"
2453,30,G,9,"['G', 9]",JW1474,adhP,28,C,9,"['C', 9]"
2454,30,G,10,"['G', 10]",JW1906,fliZ,28,C,10,"['C', 10]"
2455,30,G,11,"['G', 11]",JW2254,pmrD,28,C,11,"['C', 11]"
2456,30,G,12,"['G', 12]",JW2464,gcvR,28,C,12,"['C', 12]"
2457,30,H,1,"['H', 1]",JW3250,rsmB,28,D,1,"['D', 1]"
2458,30,H,2,"['H', 2]",JW5690,gntT,28,D,2,"['D', 2]"
2459,30,H,3,"['H', 3]",JW3441,nikA,28,D,3,"['D', 3]"
2460,30,H,4,"['H', 4]",JW3511,dppC,28,D,4,"['D', 4]"
2461,30,H,5,"['H', 5]",JW3641,uhpT,28,D,5,"['D', 5]"
2462,30,H,6,"['H', 6]",JW0374,phoA,28,D,6,"['D', 6]"
2463,30,H,7,"['H', 7]",JW0844,artJ,28,D,7,"['D', 7]"
2464,30,H,8,"['H', 8]",JW1296,pspF,28,D,8,"['D', 8]"
2465,30,H,9,"['H', 9]",JW1492,ydeM,28,D,9,"['D', 9]"
2466,30,H,10,"['H', 10]",JW1924,fliH,28,D,10,"['D', 10]"
2467,30,H,11,"['H', 11]",JW2260,menF,28,D,11,"['D', 11]"
2468,30,H,12,"['H', 12]",JW2466,hyfA,28,D,12,"['D', 12]"
2469,31,A,1,"['A', 1]",JW2475,hyfJ,28,E,2,"['E', 2]"
2470,31,A,2,"['A', 2]",JW2915,yqgE,28,E,3,"['E', 3]"
2471,31,A,3,"['A', 3]",JW3102,agaV,28,E,4,"['E', 4]"
2472,31,A,4,"['A', 4]",JW3226,panF,28,E,5,"['E', 5]"
2473,31,A,5,"['A', 5]",JW3025,glnE,28,E,6,"['E', 6]"
2474,31,A,6,"['A', 6]",JW3611,rpmG,28,E,7,"['E', 7]"
2475,31,A,7,"['A', 7]",JW4107,efp,28,E,8,"['E', 8]"
2476,31,A,8,"['A', 8]",JW0538,rusA,28,E,9,"['E', 9]"
2477,31,A,9,"['A', 9]",JW3385,rtcR,28,E,10,"['E', 10]"
2478,31,A,10,"['A', 10]",JW0107,ampE,28,E,11,"['E', 11]"
2479,31,A,11,"['A', 11]",JW0496,hyi,28,E,12,"['E', 12]"
2480,31,A,12,"['A', 12]",JW0727,tolQ,28,F,1,"['F', 1]"
2481,31,B,1,"['B', 1]",JW2483,upp,28,F,2,"['F', 2]"
2482,31,B,3,"['B', 3]",JW3126,yhbT,28,F,3,"['F', 3]"
2483,31,B,4,"['B', 4]",JW3253,yhdL,28,F,4,"['F', 4]"
2484,31,B,6,"['B', 6]",JW3815,tatC,28,F,5,"['F', 5]"
2485,31,B,7,"['B', 7]",JW4129,miaA,28,F,6,"['F', 6]"
2486,31,B,8,"['B', 8]",JW0781,rhlE,28,F,7,"['F', 7]"
2487,31,B,9,"['B', 9]",JW3468,arsR,28,F,8,"['F', 8]"
2488,31,B,10,"['B', 10]",JW0275,intF,28,F,9,"['F', 9]"
2489,31,B,11,"['B', 11]",JW0526,ybcC,28,F,10,"['F', 10]"
2490,31,B,12,"['B', 12]",JW0728,tolR,28,F,11,"['F', 11]"
2491,31,C,1,"['C', 1]",JW2598,smpA,28,F,12,"['F', 12]"
2492,31,C,2,"['C', 2]",JW2926,yggL,28,G,1,"['G', 1]"
2493,31,C,3,"['C', 3]",JW3144,folP,28,G,2,"['G', 2]"
2494,31,C,4,"['C', 4]",JW3312,yheV,28,G,3,"['G', 3]"
2495,31,C,5,"['C', 5]",JW3227,prmA,28,G,4,"['G', 4]"
2496,31,C,6,"['C', 6]",JW3858,dtd,28,G,5,"['G', 5]"
2497,31,C,7,"['C', 7]",JW4158,rpsF,28,G,6,"['G', 6]"
2498,31,C,8,"['C', 8]",JW0983,torD,28,G,7,"['G', 7]"
2499,31,C,9,"['C', 9]",JW3756,rho,28,G,8,"['G', 8]"
2500,31,C,10,"['C', 10]",JW0316,yahJ,28,G,9,"['G', 9]"
2501,31,C,11,"['C', 11]",JW0531,emrE,28,G,10,"['G', 10]"
2502,31,D,1,"['D', 1]",JW2639,csiR,28,H,1,"['H', 1]"
2503,31,D,2,"['D', 2]",JW2932,nupG,28,H,2,"['H', 2]"
2504,31,D,3,"['D', 3]",JW3148,greA,28,H,3,"['H', 3]"
2505,31,D,4,"['D', 4]",JW3330,nirC,28,H,4,"['H', 4]"
2506,31,D,5,"['D', 5]",JW3261,rpmJ,28,H,5,"['H', 5]"
2507,31,D,6,"['D', 6]",JW3907,rpmE,28,H,6,"['H', 6]"
2508,31,D,7,"['D', 7]",JW4161,rplI,28,H,7,"['H', 7]"
2509,31,D,8,"['D', 8]",JW1586,dgsA,28,H,8,"['H', 8]"
2510,31,D,9,"['D', 9]",JW4178,msrA,28,H,9,"['H', 9]"
2511,31,D,10,"['D', 10]",JW0346,frmB,28,H,10,"['H', 10]"
2512,31,D,11,"['D', 11]",JW0544,ybcS,28,H,11,"['H', 11]"
2513,31,D,12,"['D', 12]",JW0864,cspD,28,H,12,"['H', 12]"
2514,31,E,1,"['E', 1]",JW2735,ygcM,29,A,1,"['A', 1]"
2515,31,E,3,"['E', 3]",JW3157,yrbA,29,A,2,"['A', 2]"
2516,31,E,4,"['E', 4]",JW3333,frlA,29,A,3,"['A', 3]"
2517,31,E,5,"['E', 5]",JW3311,slyD,29,A,4,"['A', 4]"
2518,31,E,7,"['E', 7]",JW4194,pmbA,29,A,5,"['A', 5]"
2519,31,E,8,"['E', 8]",JW2088,yegW,29,A,6,"['A', 6]"
2520,31,E,9,"['E', 9]",JW4262,sgcR,29,A,7,"['A', 7]"
2521,31,E,10,"['E', 10]",JW0368,sbmA,29,A,8,"['A', 8]"
2522,31,E,11,"['E', 11]",JW0546,borD,29,A,9,"['A', 9]"
2523,31,E,12,"['E', 12]",JW0918,ssuD,29,A,10,"['A', 10]"
2524,31,F,1,"['F', 1]",JW2847,ssnA,29,A,11,"['A', 11]"
2525,31,F,2,"['F', 2]",JW3065,exuR,29,A,12,"['A', 12]"
2526,31,F,3,"['F', 3]",JW3176,elbB,29,B,2,"['B', 2]"
2527,31,F,4,"['F', 4]",JW2667,alaS,29,B,3,"['B', 3]"
2528,31,F,5,"['F', 5]",JW3326,ppiA,29,B,4,"['B', 4]"
2529,31,F,6,"['F', 6]",JW3946,rplK,29,B,5,"['B', 5]"
2530,31,F,7,"['F', 7]",JW4333,rsmC,29,B,6,"['B', 6]"
2531,31,F,8,"['F', 8]",JW2554,rseC,29,B,7,"['B', 7]"
2532,31,F,9,"['F', 9]",JW4359,rob,29,B,8,"['B', 8]"
2533,31,F,10,"['F', 10]",JW0423,ampG,29,B,9,"['B', 9]"
2534,31,F,11,"['F', 11]",JW0558,nfrB,29,B,10,"['B', 10]"
2535,31,F,12,"['F', 12]",JW0933,pqiA,29,B,11,"['B', 11]"
2536,31,G,1,"['G', 1]",JW2869,bglA,29,B,12,"['B', 12]"
2537,31,G,2,"['G', 2]",JW5806,tdcD,29,C,1,"['C', 1]"
2538,31,G,3,"['G', 3]",JW3193,nanT,29,C,2,"['C', 2]"
2539,31,G,4,"['G', 4]",JW2713,pcm,29,C,3,"['C', 3]"
2540,31,G,5,"['G', 5]",JW3563,selB,29,C,4,"['C', 4]"
2541,31,G,6,"['G', 6]",JW4050,rpiR,29,C,6,"['C', 6]"
2542,31,G,7,"['G', 7]",JW4335,rimI,29,C,7,"['C', 7]"
2543,31,G,8,"['G', 8]",JW2555,rseB,29,C,8,"['C', 8]"
2544,31,G,9,"['G', 9]",JW0052,surA,29,C,9,"['C', 9]"
2545,31,G,10,"['G', 10]",JW0445,ybaA,29,C,10,"['C', 10]"
2546,31,G,11,"['G', 11]",JW0590,cstA,29,C,11,"['C', 11]"
2547,31,G,12,"['G', 12]",JW0934,pqiB,29,C,12,"['C', 12]"
2548,31,H,1,"['H', 1]",JW2913,yggJ,29,D,1,"['D', 1]"
2549,31,H,2,"['H', 2]",JW3091,yhaB,29,D,2,"['D', 2]"
2550,31,H,3,"['H', 3]",JW3216,rng,29,D,3,"['D', 3]"
2551,31,H,4,"['H', 4]",JW2858,lysS,29,D,4,"['D', 4]"
2552,31,H,5,"['H', 5]",JW3564,selA,29,D,5,"['D', 5]"
2553,31,H,6,"['H', 6]",JW4090,lysU,29,D,6,"['D', 6]"
2554,31,H,7,"['H', 7]",JW0406,nusB,29,D,7,"['D', 7]"
2555,31,H,8,"['H', 8]",JW3000,cpdA,29,D,8,"['D', 8]"
2556,31,H,9,"['H', 9]",JW0106,ampD,29,D,9,"['D', 9]"
2557,31,H,10,"['H', 10]",JW0468,fsr,29,D,10,"['D', 10]"
2558,31,H,11,"['H', 11]",JW0720,mngA,29,D,11,"['D', 11]"
2559,31,H,12,"['H', 12]",JW0974,cspG,29,D,12,"['D', 12]"
2560,32,A,1,"['A', 1]",JW1126,intE,29,E,1,"['E', 1]"
2561,32,A,2,"['A', 2]",JW1345,racC,29,E,2,"['E', 2]"
2562,32,A,3,"['A', 3]",JW1549,cspB,29,E,3,"['E', 3]"
2563,32,A,4,"['A', 4]",JW2067,ogrK,29,E,4,"['E', 4]"
2564,32,A,5,"['A', 5]",JW2480,yfgD,29,E,5,"['E', 5]"
2565,32,A,6,"['A', 6]",JW3024,rfaE,29,E,6,"['E', 6]"
2566,32,A,7,"['A', 7]",JW3525,cspA,29,E,7,"['E', 7]"
2567,32,A,8,"['A', 8]",JW3425,livJ,29,E,8,"['E', 8]"
2568,32,A,9,"['A', 9]",JW3627,recG,29,E,9,"['E', 9]"
2569,32,A,10,"['A', 10]",JW3897,glpK,29,E,10,"['E', 10]"
2570,32,A,11,"['A', 11]",JW4099,aspA,29,E,11,"['E', 11]"
2571,32,A,12,"['A', 12]",JW5967,sgcB,29,E,12,"['E', 12]"
2572,32,B,1,"['B', 1]",JW1127,ymfG,29,F,1,"['F', 1]"
2573,32,B,2,"['B', 2]",JW1381,tynA,29,F,2,"['F', 2]"
2574,32,B,3,"['B', 3]",JW1550,cspF,29,F,3,"['F', 3]"
2575,32,B,4,"['B', 4]",JW2132,sanA,29,F,4,"['F', 4]"
2576,32,B,5,"['B', 5]",JW2513,iscU,29,F,6,"['F', 6]"
2577,32,B,6,"['B', 6]",JW3234,acrF,29,F,7,"['F', 7]"
2578,32,B,7,"['B', 7]",JW3664,ibpA,29,F,8,"['F', 8]"
2579,32,B,8,"['B', 8]",JW3469,arsB,29,F,9,"['F', 9]"
2580,32,B,9,"['B', 9]",JW3662,yidE,29,F,10,"['F', 10]"
2581,32,B,10,"['B', 10]",JW3911,metL,29,F,11,"['F', 11]"
2582,32,B,11,"['B', 11]",JW4100,fxsA,29,F,12,"['F', 12]"
2583,32,B,12,"['B', 12]",JW4338,osmY,29,G,1,"['G', 1]"
2584,32,C,1,"['C', 1]",JW1297,pspA,29,G,2,"['G', 2]"
2585,32,C,2,"['C', 2]",JW1425,tehA,29,G,3,"['G', 3]"
2586,32,C,3,"['C', 3]",JW1573,rspA,29,G,4,"['G', 4]"
2587,32,C,4,"['C', 4]",JW2141,yeiG,29,G,5,"['G', 5]"
2588,32,C,5,"['C', 5]",JW2602,intA,29,G,6,"['G', 6]"
2589,32,C,6,"['C', 6]",JW3348,gph,29,G,7,"['G', 7]"
2590,32,C,7,"['C', 7]",JW3894,yiiT,29,G,8,"['G', 8]"
2591,32,C,8,"['C', 8]",JW3493,yhjH,29,G,9,"['G', 9]"
2592,32,C,9,"['C', 9]",JW3663,ibpB,29,G,10,"['G', 10]"
2593,32,C,10,"['C', 10]",JW3955,thiS,29,G,11,"['G', 11]"
2594,32,C,11,"['C', 11]",JW4108,ecnB,29,G,12,"['G', 12]"
2595,32,C,12,"['C', 12]",JW4341,yjjV,29,H,1,"['H', 1]"
2596,32,D,1,"['D', 1]",JW1298,pspB,29,H,2,"['H', 2]"
2597,32,D,2,"['D', 2]",JW1426,tehB,29,H,3,"['H', 3]"
2598,32,D,3,"['D', 3]",JW1642,nemA,29,H,4,"['H', 4]"
2599,32,D,4,"['D', 4]",JW2197,eco,29,H,5,"['H', 5]"
2600,32,D,5,"['D', 5]",JW2660,emrA,29,H,6,"['H', 6]"
2601,32,D,6,"['D', 6]",JW3363,hslR,29,H,7,"['H', 7]"
2602,32,D,7,"['D', 7]",JW3952,htrC,29,H,8,"['H', 8]"
2603,32,D,8,"['D', 8]",JW3499,bcsZ,29,H,9,"['H', 9]"
2604,32,D,9,"['D', 9]",JW3675,yidB,29,H,10,"['H', 10]"
2605,32,D,10,"['D', 10]",JW3956,thiF,29,H,11,"['H', 11]"
2606,32,D,11,"['D', 11]",JW4122,rsgA,29,H,12,"['H', 12]"
2607,32,D,12,"['D', 12]",JW4046,alsE,30,A,1,"['A', 1]"
2608,32,E,1,"['E', 1]",JW1299,pspC,30,A,2,"['A', 2]"
2609,32,E,2,"['E', 2]",JW1458,nhoA,30,A,3,"['A', 3]"
2610,32,E,3,"['E', 3]",JW1670,sufS,30,A,4,"['A', 4]"
2611,32,E,4,"['E', 4]",JW2246,ais,30,A,5,"['A', 5]"
2612,32,E,5,"['E', 5]",JW2661,emrB,30,A,6,"['A', 6]"
2613,32,E,6,"['E', 6]",JW3440,acpT,30,A,8,"['A', 8]"
2614,32,E,7,"['E', 7]",JW3369,greB,30,A,9,"['A', 9]"
2615,32,E,8,"['E', 8]",JW3534,yiaA,30,A,10,"['A', 10]"
2616,32,E,9,"['E', 9]",JW3686,tnaA,30,A,11,"['A', 11]"
2617,32,E,10,"['E', 10]",JW3978,iclR,30,B,1,"['B', 1]"
2618,32,E,11,"['E', 11]",JW4127,amiB,30,B,2,"['B', 2]"
2619,32,E,12,"['E', 12]",JW4111,ampC,30,B,3,"['B', 3]"
2620,32,F,1,"['F', 1]",JW1300,pspD,30,B,4,"['B', 4]"
2621,32,F,2,"['F', 2]",JW1525,marB,30,B,5,"['B', 5]"
2622,32,F,3,"['F', 3]",JW1812,cspC,30,B,6,"['B', 6]"
2623,32,F,4,"['F', 4]",JW2310,cvpA,30,B,7,"['B', 7]"
2624,32,F,5,"['F', 5]",JW2714,surE,30,B,8,"['B', 8]"
2625,32,F,6,"['F', 6]",JW3461,yhiO,30,B,9,"['B', 9]"
2626,32,F,7,"['F', 7]",JW3370,yhgF,30,B,11,"['B', 11]"
2627,32,F,8,"['F', 8]",JW3561,aldB,30,B,12,"['B', 12]"
2628,32,F,9,"['F', 9]",JW3725,yieN,30,C,1,"['C', 1]"
2629,32,F,10,"['F', 10]",JW4032,nrfB,30,C,2,"['C', 2]"
2630,32,F,11,"['F', 11]",JW4208,yjgJ,30,C,3,"['C', 3]"
2631,32,F,12,"['F', 12]",JW4152,ulaB,30,C,4,"['C', 4]"
2632,32,G,1,"['G', 1]",JW1301,pspE,30,C,5,"['C', 5]"
2633,32,G,2,"['G', 2]",JW1538,pinQ,30,C,6,"['C', 6]"
2634,32,G,3,"['G', 3]",JW1884,yecG,30,C,7,"['C', 7]"
2635,32,G,4,"['G', 4]",JW2364,emrY,30,C,8,"['C', 8]"
2636,32,G,5,"['G', 5]",JW2753,chpA,30,C,9,"['C', 9]"
2637,32,G,6,"['G', 6]",JW3462,uspA,30,C,10,"['C', 10]"
2638,32,G,8,"['G', 8]",JW3620,dinD,30,C,11,"['C', 11]"
2639,32,G,9,"['G', 9]",JW3813,tatA,30,C,12,"['C', 12]"
2640,32,G,10,"['G', 10]",JW4035,nrfE,30,D,1,"['D', 1]"
2641,32,G,11,"['G', 11]",JW4248,fecD,30,D,2,"['D', 2]"
2642,32,G,12,"['G', 12]",JW4153,ulaC,30,D,3,"['D', 3]"
2643,32,H,1,"['H', 1]",JW1339,intR,30,D,4,"['D', 4]"
2644,32,H,2,"['H', 2]",JW1544,cspI,30,D,5,"['D', 5]"
2645,32,H,3,"['H', 3]",JW2046,wzb,30,D,6,"['D', 6]"
2646,32,H,4,"['H', 4]",JW2365,emrK,30,D,7,"['D', 7]"
2647,32,H,5,"['H', 5]",JW2836,xdhC,30,D,8,"['D', 8]"
2648,32,H,6,"['H', 6]",JW3470,arsC,30,D,9,"['D', 9]"
2649,32,H,7,"['H', 7]",JW3415,ugpC,30,D,10,"['D', 10]"
2650,32,H,8,"['H', 8]",JW3621,yicG,30,D,11,"['D', 11]"
2651,32,H,9,"['H', 9]",JW3838,hemN,30,D,12,"['D', 12]"
2652,32,H,10,"['H', 10]",JW4042,yjcQ,30,E,1,"['E', 1]"
2653,32,H,11,"['H', 11]",JW4250,fecB,30,E,2,"['E', 2]"
2654,32,H,12,"['H', 12]",JW4154,ulaD,30,E,3,"['E', 3]"
2655,33,A,1,"['A', 1]",JW4155,ulaE,30,E,4,"['E', 4]"
2656,33,A,2,"['A', 2]",JW4236,yjgZ,30,E,5,"['E', 5]"
2657,33,A,3,"['A', 3]",JW1248,ompW,30,E,6,"['E', 6]"
2658,33,A,4,"['A', 4]",JW0669,fur,30,E,7,"['E', 7]"
2659,33,A,6,"['A', 6]",JW2074,gatR,30,E,8,"['E', 8]"
2660,33,A,7,"['A', 7]",JW2906,yqgB,30,E,9,"['E', 9]"
2661,33,A,8,"['A', 8]",JW3092,yhaC,30,E,10,"['E', 10]"
2662,33,A,9,"['A', 9]",JW3236,yhdW,30,E,11,"['E', 11]"
2663,33,A,10,"['A', 10]",JW3622,ligB,30,E,12,"['E', 12]"
2664,33,A,11,"['A', 11]",JW3750,yifN,30,F,1,"['F', 1]"
2665,33,A,12,"['A', 12]",JW3935,fabR,30,F,2,"['F', 2]"
2666,33,B,1,"['B', 1]",JW4156,ulaF,30,F,3,"['F', 3]"
2667,33,B,2,"['B', 2]",JW4327,yjjB,30,F,4,"['F', 4]"
2668,33,B,3,"['B', 3]",JW1926,fliJ,30,F,5,"['F', 5]"
2669,33,B,4,"['B', 4]",JW2468,hyfC,30,F,6,"['F', 6]"
2670,33,B,5,"['B', 5]",JW1209,chaC,30,F,7,"['F', 7]"
2671,33,B,6,"['B', 6]",JW2102,molR,30,F,8,"['F', 8]"
2672,33,B,7,"['B', 7]",JW2910,galP,30,F,9,"['F', 9]"
2673,33,B,8,"['B', 8]",JW3093,garK,30,F,10,"['F', 10]"
2674,33,B,10,"['B', 10]",JW5937,ysdC,30,F,11,"['F', 11]"
2675,33,B,11,"['B', 11]",JW3780,yzcX,30,F,12,"['F', 12]"
2676,33,B,12,"['B', 12]",JW4065,phnE,30,G,1,"['G', 1]"
2677,33,C,1,"['C', 1]",JW4184,chpB,30,G,2,"['G', 2]"
2678,33,C,2,"['C', 2]",JW4329,yjjQ,30,G,3,"['G', 3]"
2679,33,C,3,"['C', 3]",JW1037,mdoH,30,G,4,"['G', 4]"
2680,33,C,4,"['C', 4]",JW1142,tfaE,30,G,5,"['G', 5]"
2681,33,C,5,"['C', 5]",JW1484,dos,30,G,6,"['G', 6]"
2682,33,C,7,"['C', 7]",JW2925,yggN,30,G,7,"['G', 7]"
2683,33,C,8,"['C', 8]",JW3095,garL,30,G,8,"['G', 8]"
2684,33,C,10,"['C', 10]",JW3660,glvC,30,G,9,"['G', 9]"
2685,33,C,11,"['C', 11]",JW3781,yifL,30,G,10,"['G', 10]"
2686,33,C,12,"['C', 12]",JW4080,melA,30,G,11,"['G', 11]"
2687,33,D,1,"['D', 1]",JW4265,sgcQ,30,G,12,"['G', 12]"
2688,33,D,2,"['D', 2]",JW0003,thrC,30,H,1,"['H', 1]"
2689,33,D,3,"['D', 3]",JW1237,oppC,30,H,2,"['H', 2]"
2690,33,D,4,"['D', 4]",JW0291,eaeH,30,H,3,"['H', 3]"
2691,33,D,6,"['D', 6]",JW2514,iscS,30,H,4,"['H', 4]"
2692,33,D,7,"['D', 7]",JW2976,yghB,30,H,5,"['H', 5]"
